A22V-V9PX,A22V-V9PX.warc.gz,warcs/A2/2V/V9/A22V-V9PX.warc.gz,2022-02-20 15:54:50.914534+00:00,perma,332859
A22W-5L9T,A22W-5L9T.warc.gz,warcs/A2/2W/5L/A22W-5L9T.warc.gz,2017-03-01 22:55:56+00:00,perma,15425786
A22W-7NN9,A22W-7NN9.warc.gz,warcs/A2/2W/7N/A22W-7NN9.warc.gz,2019-02-23 23:58:35+00:00,perma,1421907
A22W-EAKV,A22W-EAKV.warc.gz,warcs/A2/2W/EA/A22W-EAKV.warc.gz,2021-09-30 13:11:18+00:00,perma,22385
A22W-K5X7,A22W-K5X7.warc.gz,warcs/A2/2W/K5/A22W-K5X7.warc.gz,2014-09-30 02:57:06+00:00,perma,1820054
A22W-PZ6L,A22W-PZ6L.warc.gz,warcs/A2/2W/PZ/A22W-PZ6L.warc.gz,2019-12-17 12:38:30+00:00,upload,439434
A22W-V3TW,A22W-V3TW.warc.gz,warcs/A2/2W/V3/A22W-V3TW.warc.gz,2020-08-20 13:54:33+00:00,perma,4743802
A22W-XALZ,A22W-XALZ.warc.gz,warcs/A2/2W/XA/A22W-XALZ.warc.gz,2019-04-19 14:00:14+00:00,perma,4813668
A22W-ZQZG,A22W-ZQZG.warc.gz,warcs/A2/2W/ZQ/A22W-ZQZG.warc.gz,2021-11-19 23:00:23+00:00,perma,2664103
A22X-VM5J,A22X-VM5J.warc.gz,warcs/A2/2X/VM/A22X-VM5J.warc.gz,2021-11-02 18:08:47+00:00,perma,6033451
A22Y-4XMR,A22Y-4XMR.warc.gz,warcs/A2/2Y/4X/A22Y-4XMR.warc.gz,2021-07-06 02:57:05+00:00,perma,7755983
A22Y-68XE,A22Y-68XE.warc.gz,warcs/A2/2Y/68/A22Y-68XE.warc.gz,2022-07-17 17:27:59.956071+00:00,perma,111902
A22Y-76LB,A22Y-76LB.warc.gz,warcs/A2/2Y/76/A22Y-76LB.warc.gz,2023-04-16 16:00:59.143880+00:00,perma,1732895
A22Y-7ZHE,A22Y-7ZHE.warc.gz,warcs/A2/2Y/7Z/A22Y-7ZHE.warc.gz,2017-02-16 15:57:43+00:00,perma,6374551
A22Y-8U2H,A22Y-8U2H.warc.gz,warcs/A2/2Y/8U/A22Y-8U2H.warc.gz,2021-07-14 06:02:08+00:00,upload,229697
A22Y-AKAQ,A22Y-AKAQ.warc.gz,warcs/A2/2Y/AK/A22Y-AKAQ.warc.gz,2023-05-14 17:48:17.910140+00:00,perma,3667150
A22Y-Y38F,A22Y-Y38F.warc.gz,warcs/A2/2Y/Y3/A22Y-Y38F.warc.gz,2020-11-05 07:29:27+00:00,perma,1856947
A22Z-2K77,A22Z-2K77.warc.gz,warcs/A2/2Z/2K/A22Z-2K77.warc.gz,2017-01-18 19:02:58+00:00,perma,403777
A22Z-5DVE,A22Z-5DVE.warc.gz,warcs/A2/2Z/5D/A22Z-5DVE.warc.gz,2023-11-01 04:04:13.270148+00:00,scoop @ harvard library innovation lab: 0.5.10,30559
A22Z-5YG4,A22Z-5YG4.warc.gz,warcs/A2/2Z/5Y/A22Z-5YG4.warc.gz,2020-11-09 19:24:55+00:00,perma,547362
A22Z-FQ4C,A22Z-FQ4C.warc.gz,warcs/A2/2Z/FQ/A22Z-FQ4C.warc.gz,2021-08-22 18:24:29+00:00,perma,2160045
A22Z-S6K9,A22Z-S6K9.warc.gz,warcs/A2/2Z/S6/A22Z-S6K9.warc.gz,2018-02-25 01:15:10+00:00,perma,521683
A22Z-SCGA,A22Z-SCGA.warc.gz,warcs/A2/2Z/SC/A22Z-SCGA.warc.gz,2022-09-04 21:47:50.501628+00:00,perma,9725098
A22Z-YBL8,A22Z-YBL8.warc.gz,warcs/A2/2Z/YB/A22Z-YBL8.warc.gz,2023-09-17 16:25:52.800520+00:00,perma,9204557
A232-49TN,A232-49TN.warc.gz,warcs/A2/32/49/A232-49TN.warc.gz,2024-02-07 22:38:17.898363+00:00,scoop @ harvard library innovation lab: 0.6.7,5580
A232-66Y2,A232-66Y2.warc.gz,warcs/A2/32/66/A232-66Y2.warc.gz,2023-11-13 01:25:58.620688+00:00,scoop @ harvard library innovation lab: 0.6.0,22536331
A232-E3TY,A232-E3TY.warc.gz,warcs/A2/32/E3/A232-E3TY.warc.gz,2022-09-01 03:41:56.765457+00:00,perma,4584163
A232-ELUK,A232-ELUK.warc.gz,warcs/A2/32/EL/A232-ELUK.warc.gz,2018-11-01 22:21:50+00:00,perma,3682883
A232-PVN9,A232-PVN9.warc.gz,warcs/A2/32/PV/A232-PVN9.warc.gz,2018-10-04 21:31:40+00:00,perma,1076304
A232-VUJ3,A232-VUJ3.warc.gz,warcs/A2/32/VU/A232-VUJ3.warc.gz,2016-04-18 03:22:33+00:00,perma,5286933
A233-3BLK,A233-3BLK.warc.gz,warcs/A2/33/3B/A233-3BLK.warc.gz,2016-11-29 02:58:05+00:00,perma,2131509
A233-A5EG,A233-A5EG.warc.gz,warcs/A2/33/A5/A233-A5EG.warc.gz,2024-02-02 03:39:41.974203+00:00,scoop @ harvard library innovation lab: 0.6.5,1838571
A233-CP5Y,A233-CP5Y.warc.gz,warcs/A2/33/CP/A233-CP5Y.warc.gz,2022-01-04 19:32:20+00:00,perma,7362404
A233-FWSA,A233-FWSA.warc.gz,warcs/A2/33/FW/A233-FWSA.warc.gz,2022-03-12 00:30:44.813810+00:00,perma,2758737
A233-GB4R,A233-GB4R.warc.gz,warcs/A2/33/GB/A233-GB4R.warc.gz,2020-07-15 13:33:33+00:00,perma,3852173
A233-PPRS,A233-PPRS.warc.gz,warcs/A2/33/PP/A233-PPRS.warc.gz,2023-12-07 23:41:51.722262+00:00,scoop @ harvard library innovation lab: 0.6.2,7872971
A233-VYM2,A233-VYM2.warc.gz,warcs/A2/33/VY/A233-VYM2.warc.gz,2022-09-05 17:05:18.331697+00:00,perma,3961503
A233-YR8Z,A233-YR8Z.warc.gz,warcs/A2/33/YR/A233-YR8Z.warc.gz,2022-02-09 05:02:39.331956+00:00,perma,5178492
A234-34LF,A234-34LF.warc.gz,warcs/A2/34/34/A234-34LF.warc.gz,2024-01-19 17:58:00.176476+00:00,scoop @ harvard library innovation lab: 0.6.4,2412
A234-BYCK,A234-BYCK.warc.gz,warcs/A2/34/BY/A234-BYCK.warc.gz,2019-09-14 02:14:13+00:00,perma,2623055
A234-DVFK,A234-DVFK.warc.gz,warcs/A2/34/DV/A234-DVFK.warc.gz,2014-11-16 17:56:00+00:00,perma,1998446
A234-FFXR,A234-FFXR.warc.gz,warcs/A2/34/FF/A234-FFXR.warc.gz,2023-03-14 13:08:29.308986+00:00,perma,1604796
A234-FNT7,A234-FNT7.warc.gz,warcs/A2/34/FN/A234-FNT7.warc.gz,2022-05-11 09:43:05.276290+00:00,perma,2444908
A234-Y9W2,A234-Y9W2.warc.gz,warcs/A2/34/Y9/A234-Y9W2.warc.gz,2019-03-10 00:42:07+00:00,perma,6245172
A235-42PJ,A235-42PJ.warc.gz,warcs/A2/35/42/A235-42PJ.warc.gz,2020-01-10 09:11:23+00:00,perma,3924568
A235-6M34,A235-6M34.warc.gz,warcs/A2/35/6M/A235-6M34.warc.gz,2020-11-17 16:40:48+00:00,perma,390785
A235-8PSA,A235-8PSA.warc.gz,warcs/A2/35/8P/A235-8PSA.warc.gz,2016-02-18 20:35:36+00:00,perma,6508452
A235-8XSL,A235-8XSL.warc.gz,warcs/A2/35/8X/A235-8XSL.warc.gz,2022-09-26 19:41:50.521778+00:00,perma,16664239
A235-AG6B,A235-AG6B.warc.gz,warcs/A2/35/AG/A235-AG6B.warc.gz,2017-02-04 13:40:16+00:00,perma,4028242
A235-ANL6,A235-ANL6.warc.gz,warcs/A2/35/AN/A235-ANL6.warc.gz,2019-08-07 06:58:28+00:00,perma,13805080
A235-JBBA,A235-JBBA.warc.gz,warcs/A2/35/JB/A235-JBBA.warc.gz,2021-04-13 22:41:42+00:00,perma,11027090
A235-UC28,A235-UC28.warc.gz,warcs/A2/35/UC/A235-UC28.warc.gz,2021-02-19 16:52:57+00:00,perma,2556891
A235-VJB6,A235-VJB6.warc.gz,warcs/A2/35/VJ/A235-VJB6.warc.gz,2019-03-31 17:24:33+00:00,perma,618136
A236-4M5Z,A236-4M5Z.warc.gz,warcs/A2/36/4M/A236-4M5Z.warc.gz,2020-08-19 17:33:16+00:00,perma,2681457
A236-K5Q3,A236-K5Q3.warc.gz,warcs/A2/36/K5/A236-K5Q3.warc.gz,2021-08-16 12:44:51+00:00,perma,5296745
A236-NQQ6,A236-NQQ6.warc.gz,warcs/A2/36/NQ/A236-NQQ6.warc.gz,2023-04-11 02:40:44.000950+00:00,perma,11584203
A236-PA7D,A236-PA7D.warc.gz,warcs/A2/36/PA/A236-PA7D.warc.gz,2022-07-29 14:56:23.548340+00:00,perma,1403305
A236-Q3JD,A236-Q3JD.warc.gz,warcs/A2/36/Q3/A236-Q3JD.warc.gz,2021-07-14 17:19:47+00:00,perma,171290
A236-RA2P,A236-RA2P.warc.gz,warcs/A2/36/RA/A236-RA2P.warc.gz,2022-07-26 07:03:14.124736+00:00,perma,19102914
A236-SDP4,A236-SDP4.warc.gz,warcs/A2/36/SD/A236-SDP4.warc.gz,2021-10-01 19:11:56+00:00,perma,5543714
A236-ST6P,A236-ST6P.warc.gz,warcs/A2/36/ST/A236-ST6P.warc.gz,2018-01-10 23:49:01+00:00,perma,7289937
A236-UKHS,A236-UKHS.warc.gz,warcs/A2/36/UK/A236-UKHS.warc.gz,2019-07-17 21:12:41+00:00,perma,12551663
A237-5TQZ,A237-5TQZ.warc.gz,warcs/A2/37/5T/A237-5TQZ.warc.gz,2022-01-29 19:12:30.407810+00:00,perma,5132006
A237-5Y2V,A237-5Y2V.warc.gz,warcs/A2/37/5Y/A237-5Y2V.warc.gz,2021-01-17 00:03:29+00:00,perma,20307
A237-EF3R,A237-EF3R.warc.gz,warcs/A2/37/EF/A237-EF3R.warc.gz,2019-08-05 01:36:03+00:00,perma,246650
A237-V2K8,A237-V2K8.warc.gz,warcs/A2/37/V2/A237-V2K8.warc.gz,2023-10-21 17:30:41.716647+00:00,perma,3153405
A238-37G7,A238-37G7.warc.gz,warcs/A2/38/37/A238-37G7.warc.gz,2023-10-14 23:33:48.791366+00:00,perma,4435642
A238-M6SP,A238-M6SP.warc.gz,warcs/A2/38/M6/A238-M6SP.warc.gz,2021-03-10 17:14:55+00:00,perma,23927155
A238-S7YR,A238-S7YR.warc.gz,warcs/A2/38/S7/A238-S7YR.warc.gz,2022-11-02 13:47:12.866306+00:00,perma,20003104
A238-Z7NJ,A238-Z7NJ.warc.gz,warcs/A2/38/Z7/A238-Z7NJ.warc.gz,2017-02-18 17:16:30+00:00,perma,11810
A238-Z8QQ,A238-Z8QQ.warc.gz,warcs/A2/38/Z8/A238-Z8QQ.warc.gz,2023-11-21 05:26:20.173806+00:00,scoop @ harvard library innovation lab: 0.6.1,875434
A238-ZHJ3,A238-ZHJ3.warc.gz,warcs/A2/38/ZH/A238-ZHJ3.warc.gz,2023-11-08 19:25:52.413984+00:00,scoop @ harvard library innovation lab: 0.6.0,11269676
A239-5MZN,A239-5MZN.warc.gz,warcs/A2/39/5M/A239-5MZN.warc.gz,2023-09-25 02:13:41.063146+00:00,perma,6552363
A239-BWFE,A239-BWFE.warc.gz,warcs/A2/39/BW/A239-BWFE.warc.gz,2021-12-17 11:30:10+00:00,perma,476540
A239-KGXQ,A239-KGXQ.warc.gz,warcs/A2/39/KG/A239-KGXQ.warc.gz,2023-04-12 14:18:51.157516+00:00,perma,1260421
A239-SCFK,A239-SCFK.warc.gz,warcs/A2/39/SC/A239-SCFK.warc.gz,2018-04-28 18:22:48+00:00,perma,890111
A23A-6UXD,A23A-6UXD.warc.gz,warcs/A2/3A/6U/A23A-6UXD.warc.gz,2016-12-29 06:56:53+00:00,perma,7919209
A23A-78AH,A23A-78AH.warc.gz,warcs/A2/3A/78/A23A-78AH.warc.gz,2017-01-08 20:35:50+00:00,perma,2355744
A23A-FNBV,A23A-FNBV.warc.gz,warcs/A2/3A/FN/A23A-FNBV.warc.gz,2015-10-21 02:19:52+00:00,perma,2092212
A23A-J6QE,A23A-J6QE.warc.gz,warcs/A2/3A/J6/A23A-J6QE.warc.gz,2019-02-06 14:14:54+00:00,perma,193938
A23A-P5DH,A23A-P5DH.warc.gz,warcs/A2/3A/P5/A23A-P5DH.warc.gz,2021-12-04 16:31:18+00:00,perma,7604221
A23A-WDZK,A23A-WDZK.warc.gz,warcs/A2/3A/WD/A23A-WDZK.warc.gz,2019-01-17 21:54:13+00:00,perma,2144289
A23B-9F5R,A23B-9F5R.warc.gz,warcs/A2/3B/9F/A23B-9F5R.warc.gz,2022-12-17 22:53:59.391966+00:00,perma,3920255
A23B-DPR5,A23B-DPR5.warc.gz,warcs/A2/3B/DP/A23B-DPR5.warc.gz,2021-04-09 04:44:32+00:00,perma,1102070
A23B-XTWA,A23B-XTWA.warc.gz,warcs/A2/3B/XT/A23B-XTWA.warc.gz,2015-02-25 17:23:43+00:00,perma,732555
A23C-2ATM,A23C-2ATM.warc.gz,warcs/A2/3C/2A/A23C-2ATM.warc.gz,2022-09-06 16:20:03.698401+00:00,perma,2968339
A23C-45TN,A23C-45TN.warc.gz,warcs/A2/3C/45/A23C-45TN.warc.gz,2021-05-05 22:42:40+00:00,perma,7801112
A23C-8FDF,A23C-8FDF.warc.gz,warcs/A2/3C/8F/A23C-8FDF.warc.gz,2022-08-18 13:23:37.266615+00:00,perma,425336
A23C-AM8N,A23C-AM8N.warc.gz,warcs/A2/3C/AM/A23C-AM8N.warc.gz,2020-02-08 04:26:40+00:00,perma,1043207
A23C-H6T6,A23C-H6T6.warc.gz,warcs/A2/3C/H6/A23C-H6T6.warc.gz,2024-03-16 19:00:07.947274+00:00,scoop @ harvard library innovation lab: 0.6.10,10322943
A23C-HPU2,A23C-HPU2.warc.gz,warcs/A2/3C/HP/A23C-HPU2.warc.gz,2019-11-22 07:59:33+00:00,perma,7631842
A23C-J2WD,A23C-J2WD.warc.gz,warcs/A2/3C/J2/A23C-J2WD.warc.gz,2020-01-06 18:57:31+00:00,perma,636944
A23C-YC4Y,A23C-YC4Y.warc.gz,warcs/A2/3C/YC/A23C-YC4Y.warc.gz,2023-01-28 23:25:34.575175+00:00,perma,2719061
A23C-Z22Y,A23C-Z22Y.warc.gz,warcs/A2/3C/Z2/A23C-Z22Y.warc.gz,2021-06-10 21:26:45+00:00,perma,633314
A23D-2J63,A23D-2J63.warc.gz,warcs/A2/3D/2J/A23D-2J63.warc.gz,2020-02-10 04:25:11+00:00,perma,22501
A23D-LZE9,A23D-LZE9.warc.gz,warcs/A2/3D/LZ/A23D-LZE9.warc.gz,2022-11-11 21:10:03.821393+00:00,perma,2754346
A23D-MDT6,A23D-MDT6.warc.gz,warcs/A2/3D/MD/A23D-MDT6.warc.gz,2023-09-28 21:26:38.262242+00:00,perma,20456086
A23D-PVEH,A23D-PVEH.warc.gz,warcs/A2/3D/PV/A23D-PVEH.warc.gz,2021-03-05 19:50:22+00:00,perma,1193309
A23D-QXWY,A23D-QXWY.warc.gz,warcs/A2/3D/QX/A23D-QXWY.warc.gz,2023-10-26 17:08:27.574312+00:00,perma,5073703
A23E-GPJG,A23E-GPJG.warc.gz,warcs/A2/3E/GP/A23E-GPJG.warc.gz,2022-12-11 17:38:45.937178+00:00,perma,2881228
A23E-JE8J,A23E-JE8J.warc.gz,warcs/A2/3E/JE/A23E-JE8J.warc.gz,2020-09-24 19:28:26+00:00,perma,1067342
A23E-M2JN,A23E-M2JN.warc.gz,warcs/A2/3E/M2/A23E-M2JN.warc.gz,2020-04-14 21:09:07+00:00,perma,4009622
A23E-NPX2,A23E-NPX2.warc.gz,warcs/A2/3E/NP/A23E-NPX2.warc.gz,2021-05-28 03:39:00+00:00,perma,2673767
A23E-P5NH,A23E-P5NH.warc.gz,warcs/A2/3E/P5/A23E-P5NH.warc.gz,2020-09-23 02:24:56+00:00,perma,1249001
A23E-VHYK,A23E-VHYK.warc.gz,warcs/A2/3E/VH/A23E-VHYK.warc.gz,2019-07-11 15:50:36+00:00,perma,739093
A23E-WY34,A23E-WY34.warc.gz,warcs/A2/3E/WY/A23E-WY34.warc.gz,2017-10-02 18:08:43+00:00,upload,84930
A23F-4URK,A23F-4URK.warc.gz,warcs/A2/3F/4U/A23F-4URK.warc.gz,2015-02-24 16:52:18+00:00,perma,201722
A23F-BK8M,A23F-BK8M.warc.gz,warcs/A2/3F/BK/A23F-BK8M.warc.gz,2023-05-07 18:16:39.603556+00:00,perma,3363209
A23F-GBWE,A23F-GBWE.warc.gz,warcs/A2/3F/GB/A23F-GBWE.warc.gz,2023-10-15 17:32:38.407845+00:00,upload,2148391
A23F-SVUX,A23F-SVUX.warc.gz,warcs/A2/3F/SV/A23F-SVUX.warc.gz,2020-03-25 14:28:27+00:00,perma,2285213
A23F-VFYW,A23F-VFYW.warc.gz,warcs/A2/3F/VF/A23F-VFYW.warc.gz,2019-06-05 13:28:47+00:00,perma,8885204
A23F-Y7DU,A23F-Y7DU.warc.gz,warcs/A2/3F/Y7/A23F-Y7DU.warc.gz,2024-02-09 15:56:34.109562+00:00,scoop @ harvard library innovation lab: 0.6.7,1878088
A23G-3XFR,A23G-3XFR.warc.gz,warcs/A2/3G/3X/A23G-3XFR.warc.gz,2023-10-20 15:28:21.501040+00:00,perma,637729
A23G-KCCG,A23G-KCCG.warc.gz,warcs/A2/3G/KC/A23G-KCCG.warc.gz,2019-11-26 13:57:03+00:00,perma,160996
A23G-S3GS,A23G-S3GS.warc.gz,warcs/A2/3G/S3/A23G-S3GS.warc.gz,2017-08-25 04:23:17+00:00,perma,832506
A23G-UMZX,A23G-UMZX.warc.gz,warcs/A2/3G/UM/A23G-UMZX.warc.gz,2016-11-28 15:44:46+00:00,perma,555498
A23G-Y4AR,A23G-Y4AR.warc.gz,warcs/A2/3G/Y4/A23G-Y4AR.warc.gz,2018-03-26 00:38:15+00:00,perma,685088
A23G-Z4XB,A23G-Z4XB.warc.gz,warcs/A2/3G/Z4/A23G-Z4XB.warc.gz,2021-02-16 04:50:57+00:00,perma,3423736
A23H-4X99,A23H-4X99.warc.gz,warcs/A2/3H/4X/A23H-4X99.warc.gz,2019-03-19 19:07:57+00:00,perma,3289114
A23H-MPFK,A23H-MPFK.warc.gz,warcs/A2/3H/MP/A23H-MPFK.warc.gz,2022-01-07 04:15:56+00:00,perma,3215822
A23H-NT7Y,A23H-NT7Y.warc.gz,warcs/A2/3H/NT/A23H-NT7Y.warc.gz,2020-11-09 19:32:58+00:00,perma,1214516
A23H-U729,A23H-U729.warc.gz,warcs/A2/3H/U7/A23H-U729.warc.gz,2020-04-13 04:22:11+00:00,perma,383053
A23H-WH4W,A23H-WH4W.warc.gz,warcs/A2/3H/WH/A23H-WH4W.warc.gz,2020-01-15 03:23:51+00:00,perma,5169248
A23K-4EPQ,A23K-4EPQ.warc.gz,warcs/A2/3K/4E/A23K-4EPQ.warc.gz,2020-05-28 20:33:19+00:00,perma,5196206
A23K-FZGC,A23K-FZGC.warc.gz,warcs/A2/3K/FZ/A23K-FZGC.warc.gz,2020-04-07 02:29:53+00:00,perma,4913421
A23K-QFTJ,A23K-QFTJ.warc.gz,warcs/A2/3K/QF/A23K-QFTJ.warc.gz,2019-06-02 12:30:10+00:00,perma,6106568
A23K-XL7C,A23K-XL7C.warc.gz,warcs/A2/3K/XL/A23K-XL7C.warc.gz,2019-04-27 14:44:38+00:00,perma,1980895
A23L-FDJ9,A23L-FDJ9.warc.gz,warcs/A2/3L/FD/A23L-FDJ9.warc.gz,2019-11-14 18:27:19+00:00,perma,972482
A23L-G674,A23L-G674.warc.gz,warcs/A2/3L/G6/A23L-G674.warc.gz,2019-01-05 10:44:06+00:00,perma,5941985
A23L-HH9B,A23L-HH9B.warc.gz,warcs/A2/3L/HH/A23L-HH9B.warc.gz,2021-01-25 08:12:11+00:00,perma,3061027
A23L-MDVG,A23L-MDVG.warc.gz,warcs/A2/3L/MD/A23L-MDVG.warc.gz,2022-09-29 03:54:34.123174+00:00,perma,4371319
A23L-UZZU,A23L-UZZU.warc.gz,warcs/A2/3L/UZ/A23L-UZZU.warc.gz,2024-02-02 04:38:21.617351+00:00,scoop @ harvard library innovation lab: 0.6.5,59645270
A23M-25S5,A23M-25S5.warc.gz,warcs/A2/3M/25/A23M-25S5.warc.gz,2020-04-08 15:24:20+00:00,perma,652716
A23M-EN5K,A23M-EN5K.warc.gz,warcs/A2/3M/EN/A23M-EN5K.warc.gz,2021-03-26 02:41:03+00:00,perma,13017964
A23M-R3D6,A23M-R3D6.warc.gz,warcs/A2/3M/R3/A23M-R3D6.warc.gz,2023-02-22 13:40:33.569252+00:00,perma,13098362
A23M-T5ZB,A23M-T5ZB.warc.gz,warcs/A2/3M/T5/A23M-T5ZB.warc.gz,2019-09-23 18:06:58+00:00,perma,1412990
A23M-VAD9,A23M-VAD9.warc.gz,warcs/A2/3M/VA/A23M-VAD9.warc.gz,2016-10-06 21:18:15+00:00,perma,685610
A23M-Z4MR,A23M-Z4MR.warc.gz,warcs/A2/3M/Z4/A23M-Z4MR.warc.gz,2020-10-01 11:26:55+00:00,perma,332686
A23N-6BCX,A23N-6BCX.warc.gz,warcs/A2/3N/6B/A23N-6BCX.warc.gz,2016-01-09 23:42:57+00:00,perma,4622753
A23N-9UVQ,A23N-9UVQ.warc.gz,warcs/A2/3N/9U/A23N-9UVQ.warc.gz,2019-12-27 21:18:42+00:00,perma,2338048
A23N-FNLE,A23N-FNLE.warc.gz,warcs/A2/3N/FN/A23N-FNLE.warc.gz,2019-11-22 15:55:28+00:00,perma,11343266
A23N-G72J,A23N-G72J.warc.gz,warcs/A2/3N/G7/A23N-G72J.warc.gz,2024-03-17 01:52:53.394321+00:00,scoop @ harvard library innovation lab: 0.6.10,2352651
A23N-K57C,A23N-K57C.warc.gz,warcs/A2/3N/K5/A23N-K57C.warc.gz,2022-11-15 15:34:19.514959+00:00,perma,4491552
A23N-KU6Q,A23N-KU6Q.warc.gz,warcs/A2/3N/KU/A23N-KU6Q.warc.gz,2017-07-07 04:27:35+00:00,perma,50091
A23N-SHU5,A23N-SHU5.warc.gz,warcs/A2/3N/SH/A23N-SHU5.warc.gz,2020-04-22 07:56:15+00:00,perma,2205999
A23N-VW5B,A23N-VW5B.warc.gz,warcs/A2/3N/VW/A23N-VW5B.warc.gz,2020-02-08 23:50:34+00:00,perma,5215720
A23P-3Q68,A23P-3Q68.warc.gz,warcs/A2/3P/3Q/A23P-3Q68.warc.gz,2023-01-19 18:45:21.624196+00:00,perma,17081643
A23P-66GN,A23P-66GN.warc.gz,warcs/A2/3P/66/A23P-66GN.warc.gz,2022-08-18 02:18:54.267486+00:00,perma,384595
A23P-7WCW,A23P-7WCW.warc.gz,warcs/A2/3P/7W/A23P-7WCW.warc.gz,2022-04-26 19:00:53.014383+00:00,perma,2581664
A23P-L2DT,A23P-L2DT.warc.gz,warcs/A2/3P/L2/A23P-L2DT.warc.gz,2024-03-18 20:43:55.840492+00:00,scoop @ harvard library innovation lab: 0.6.10,4419004
A23Q-4CFV,A23Q-4CFV.warc.gz,warcs/A2/3Q/4C/A23Q-4CFV.warc.gz,2018-02-09 05:46:36+00:00,perma,3648118
A23Q-6WB5,A23Q-6WB5.warc.gz,warcs/A2/3Q/6W/A23Q-6WB5.warc.gz,2021-04-14 07:32:19+00:00,perma,3447520
A23Q-8Z8E,A23Q-8Z8E.warc.gz,warcs/A2/3Q/8Z/A23Q-8Z8E.warc.gz,2016-07-27 03:06:43+00:00,perma,767884
A23Q-8ZHJ,A23Q-8ZHJ.warc.gz,warcs/A2/3Q/8Z/A23Q-8ZHJ.warc.gz,2023-10-21 19:14:05.197431+00:00,upload,910722
A23Q-9JSU,A23Q-9JSU.warc.gz,warcs/A2/3Q/9J/A23Q-9JSU.warc.gz,2017-11-16 19:42:44+00:00,perma,1345077
A23Q-9SNT,A23Q-9SNT.warc.gz,warcs/A2/3Q/9S/A23Q-9SNT.warc.gz,2023-12-04 15:25:34.225254+00:00,scoop @ harvard library innovation lab: 0.6.2,4983569
A23Q-ASXK,A23Q-ASXK.warc.gz,warcs/A2/3Q/AS/A23Q-ASXK.warc.gz,2023-04-05 20:51:03.344188+00:00,perma,1749614
A23Q-P59Q,A23Q-P59Q.warc.gz,warcs/A2/3Q/P5/A23Q-P59Q.warc.gz,2023-03-25 16:08:55.754004+00:00,perma,562697
A23Q-TU7Y,A23Q-TU7Y.warc.gz,warcs/A2/3Q/TU/A23Q-TU7Y.warc.gz,2022-10-14 19:35:18.654799+00:00,perma,2074406
A23Q-V3LV,A23Q-V3LV.warc.gz,warcs/A2/3Q/V3/A23Q-V3LV.warc.gz,2020-04-01 01:54:09+00:00,perma,1023744
A23R-2KM9,A23R-2KM9.warc.gz,warcs/A2/3R/2K/A23R-2KM9.warc.gz,2019-08-13 15:24:05+00:00,perma,6116568
A23R-2QUV,A23R-2QUV.warc.gz,warcs/A2/3R/2Q/A23R-2QUV.warc.gz,2018-05-25 15:57:23+00:00,perma,1624535
A23R-7NR3,A23R-7NR3.warc.gz,warcs/A2/3R/7N/A23R-7NR3.warc.gz,2021-05-12 20:09:13+00:00,perma,5322920
A23R-DAGP,A23R-DAGP.warc.gz,warcs/A2/3R/DA/A23R-DAGP.warc.gz,2020-12-15 16:27:54+00:00,perma,6004833
A23R-DK6W,A23R-DK6W.warc.gz,warcs/A2/3R/DK/A23R-DK6W.warc.gz,2017-11-03 11:34:58+00:00,perma,2762054
A23R-YSXV,A23R-YSXV.warc.gz,warcs/A2/3R/YS/A23R-YSXV.warc.gz,2023-09-22 17:39:43.470746+00:00,upload,26048464
A23S-5ZYY,A23S-5ZYY.warc.gz,warcs/A2/3S/5Z/A23S-5ZYY.warc.gz,2019-03-24 20:57:42+00:00,perma,3797853
A23S-J2BH,A23S-J2BH.warc.gz,warcs/A2/3S/J2/A23S-J2BH.warc.gz,2019-09-23 23:49:58+00:00,perma,3650628
A23S-PD24,A23S-PD24.warc.gz,warcs/A2/3S/PD/A23S-PD24.warc.gz,2021-10-13 14:06:34+00:00,perma,3149025
A23S-S7PX,A23S-S7PX.warc.gz,warcs/A2/3S/S7/A23S-S7PX.warc.gz,2020-10-29 01:59:14+00:00,perma,3367642
A23S-SXZP,A23S-SXZP.warc.gz,warcs/A2/3S/SX/A23S-SXZP.warc.gz,2019-02-27 00:18:29+00:00,perma,1531505
A23S-WPBK,A23S-WPBK.warc.gz,warcs/A2/3S/WP/A23S-WPBK.warc.gz,2019-02-19 23:57:06+00:00,perma,1872297
A23S-WW5Z,A23S-WW5Z.warc.gz,warcs/A2/3S/WW/A23S-WW5Z.warc.gz,2018-04-25 09:30:19+00:00,perma,1887528
A23S-XVNR,A23S-XVNR.warc.gz,warcs/A2/3S/XV/A23S-XVNR.warc.gz,2021-12-10 16:06:55+00:00,perma,2483313
A23T-33ZJ,A23T-33ZJ.warc.gz,warcs/A2/3T/33/A23T-33ZJ.warc.gz,2022-09-06 11:43:17.981400+00:00,perma,226441
A23T-4KY5,A23T-4KY5.warc.gz,warcs/A2/3T/4K/A23T-4KY5.warc.gz,2019-10-28 23:05:45+00:00,perma,489577
A23T-BPFT,A23T-BPFT.warc.gz,warcs/A2/3T/BP/A23T-BPFT.warc.gz,2020-11-19 02:11:07+00:00,perma,1921922
A23T-BVEP,A23T-BVEP.warc.gz,warcs/A2/3T/BV/A23T-BVEP.warc.gz,2023-01-13 18:41:43.233460+00:00,perma,2019264
A23T-NQG4,A23T-NQG4.warc.gz,warcs/A2/3T/NQ/A23T-NQG4.warc.gz,2019-07-25 19:25:45+00:00,perma,1499525
